ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2025-07-17T15:52:16.473556948Z,2025-07-17T15:52:16.473391480Z,160,2,1108,C,A,15.060000000,100,0,312773353,0,165468,261715409,ARL
2025-07-17T15:52:16.473556948Z,2025-07-17T15:52:16.473391480Z,160,2,1108,A,A,14.950000000,100,0,312774001,130,165468,261715409,ARL
2025-07-17T15:52:16.480090894Z,2025-07-17T15:52:16.479925781Z,160,2,1108,C,A,14.260000000,100,0,312772901,130,165113,261715467,ARL
2025-07-17T15:52:16.480140131Z,2025-07-17T15:52:16.479974840Z,160,2,1108,A,A,14.150000000,100,0,312774033,130,165291,261715468,ARL
2025-07-17T15:52:28.787316865Z,2025-07-17T15:52:28.787151494Z,160,2,1108,C,B,13.270000000,10,0,312772069,130,165371,261883294,ARL
2025-07-17T15:52:28.787317827Z,2025-07-17T15:52:28.787152437Z,160,2,1108,C,A,13.860000000,15,0,312772073,130,165390,261883295,ARL
2025-07-17T15:52:43.128371033Z,2025-07-17T15:52:43.128203357Z,160,2,1108,C,A,13.890000000,2,0,311979125,0,167676,262115170,ARL
2025-07-17T15:52:43.128371033Z,2025-07-17T15:52:43.128203357Z,160,2,1108,A,A,13.990000000,2,0,313336713,128,167676,262115170,ARL
2025-07-17T15:54:24.908483782Z,2025-07-17T15:54:24.908318259Z,160,2,1108,A,B,13.290000000,10,0,315581981,130,165523,263863872,ARL
2025-07-17T15:54:26.792478456Z,2025-07-17T15:54:26.792313320Z,160,2,1108,C,B,13.290000000,10,0,315581981,130,165136,263895481,ARL
2025-07-17T15:54:52.986116083Z,2025-07-17T15:54:52.985950259Z,160,2,1108,C,A,13.990000000,2,0,313336713,0,165824,264262615,ARL
2025-07-17T15:54:52.986116083Z,2025-07-17T15:54:52.985950259Z,160,2,1108,A,A,14.100000000,2,0,316098525,130,165824,264262615,ARL
2025-07-17T15:55:33.673598252Z,2025-07-17T15:55:33.673432762Z,160,2,1108,A,B,13.290000000,10,0,316911465,130,165490,264905534,ARL
2025-07-17T15:55:34.257417204Z,2025-07-17T15:55:34.257251787Z,160,2,1108,C,B,13.260000000,100,0,312772077,0,165417,264919835,ARL
2025-07-17T15:55:34.257417204Z,2025-07-17T15:55:34.257251787Z,160,2,1108,A,B,13.280000000,100,0,316924721,130,165417,264919835,ARL
2025-07-17T15:55:40.197750400Z,2025-07-17T15:55:40.197584524Z,160,2,1108,C,B,13.290000000,10,0,316911465,130,165876,265015966,ARL
2025-07-17T15:57:51.111288955Z,2025-07-17T15:57:51.111121910Z,160,2,1108,T,N,13.600000000,1,0,0,0,167045,267268162,ARL
2025-07-17T15:57:51.111288955Z,2025-07-17T15:57:51.111121910Z,160,2,1108,T,N,13.575000000,99,0,0,130,167045,267268163,ARL
2025-07-17T15:57:51.111693755Z,2025-07-17T15:57:51.111527963Z,160,2,1108,T,N,13.575000000,100,0,0,130,165792,267268168,ARL
2025-07-17T15:57:51.112077532Z,2025-07-17T15:57:51.111911476Z,160,2,1108,T,N,13.575000000,1,0,0,130,166056,267268183,ARL
2025-07-17T15:57:51.328863560Z,2025-07-17T15:57:51.328698198Z,160,2,1108,C,A,13.870000000,100,0,312773881,130,165362,267272430,ARL
2025-07-17T15:57:51.329613584Z,2025-07-17T15:57:51.329447325Z,160,2,1108,C,A,14.950000000,100,0,312774001,0,166259,267272438,ARL
2025-07-17T15:57:51.329613584Z,2025-07-17T15:57:51.329447325Z,160,2,1108,A,A,15.000000000,100,0,319985021,130,166259,267272438,ARL
2025-07-17T15:57:51.329857672Z,2025-07-17T15:57:51.329692071Z,160,2,1108,C,A,14.760000000,100,0,312771829,0,165601,267272442,ARL
2025-07-17T15:57:51.329857672Z,2025-07-17T15:57:51.329692071Z,160,2,1108,A,A,14.890000000,100,0,319985025,130,165601,267272442,ARL
2025-07-17T15:57:51.339328219Z,2025-07-17T15:57:51.339162512Z,160,2,1108,C,A,14.150000000,100,0,312774033,130,165707,267272660,ARL
2025-07-17T15:57:51.339382098Z,2025-07-17T15:57:51.339216923Z,160,2,1108,A,A,14.260000000,100,0,319985165,130,165175,267272665,ARL
2025-07-17T15:57:51.379736852Z,2025-07-17T15:57:51.379570470Z,160,2,1108,C,A,15.000000000,100,0,319985021,0,166382,267273071,ARL
2025-07-17T15:57:51.379736852Z,2025-07-17T15:57:51.379570470Z,160,2,1108,A,A,15.060000000,100,0,319985497,128,166382,267273071,ARL
2025-07-17T15:57:52.378369524Z,2025-07-17T15:57:52.378204338Z,160,2,1108,A,A,14.110000000,100,0,320000233,130,165186,267283873,ARL
2025-07-17T15:58:14.483879079Z,2025-07-17T15:58:14.483712278Z,160,2,1108,T,N,13.410000000,44,0,0,130,166801,267657010,ARL
2025-07-17T15:58:14.483909354Z,2025-07-17T15:58:14.483743947Z,160,2,1108,A,A,13.760000000,4,0,320484625,130,165407,267657011,ARL
2025-07-17T15:58:14.484164551Z,2025-07-17T15:58:14.483999049Z,160,2,1108,C,A,14.110000000,100,0,320000233,0,165502,267657013,ARL
2025-07-17T15:58:14.484164551Z,2025-07-17T15:58:14.483999049Z,160,2,1108,A,A,13.770000000,100,0,320484637,130,165502,267657013,ARL
2025-07-17T15:58:14.484183413Z,2025-07-17T15:58:14.484017806Z,160,2,1108,C,B,13.280000000,100,0,316924721,130,165607,267657014,ARL
2025-07-17T15:58:14.484299450Z,2025-07-17T15:58:14.484133730Z,160,2,1108,T,N,13.410000000,8,0,0,130,165720,267657017,ARL
2025-07-17T15:58:14.484312532Z,2025-07-17T15:58:14.484147359Z,160,2,1108,A,A,13.790000000,100,0,320484661,130,165173,267657020,ARL
2025-07-17T15:58:14.484902175Z,2025-07-17T15:58:14.484736787Z,160,2,1108,C,A,15.060000000,100,0,319985497,0,165388,267657063,ARL
2025-07-17T15:58:14.484902175Z,2025-07-17T15:58:14.484736787Z,160,2,1108,A,A,14.840000000,100,0,320484709,130,165388,267657063,ARL
2025-07-17T15:58:14.484927848Z,2025-07-17T15:58:14.484761664Z,160,2,1108,C,A,13.760000000,4,0,320484625,128,166184,267657070,ARL
2025-07-17T15:58:14.484963870Z,2025-07-17T15:58:14.484798779Z,160,2,1108,C,A,13.770000000,100,0,320484637,130,165091,267657073,ARL
2025-07-17T15:58:14.485392903Z,2025-07-17T15:58:14.485227487Z,160,2,1108,C,A,14.810000000,100,0,312771781,0,165416,267657092,ARL
2025-07-17T15:58:14.485392903Z,2025-07-17T15:58:14.485227487Z,160,2,1108,A,A,14.680000000,100,0,320484781,130,165416,267657092,ARL
2025-07-17T15:58:14.485831602Z,2025-07-17T15:58:14.485666254Z,160,2,1108,C,A,16.020000000,100,0,312772057,0,165348,267657097,ARL
2025-07-17T15:58:14.485831602Z,2025-07-17T15:58:14.485666254Z,160,2,1108,A,A,15.860000000,100,0,320484817,130,165348,267657097,ARL
2025-07-17T15:58:14.485850874Z,2025-07-17T15:58:14.485685308Z,160,2,1108,C,A,14.960000000,100,0,312772869,0,165566,267657098,ARL
2025-07-17T15:58:14.485850874Z,2025-07-17T15:58:14.485685308Z,160,2,1108,A,A,14.760000000,100,0,320484821,130,165566,267657098,ARL
2025-07-17T15:58:14.485989643Z,2025-07-17T15:58:14.485824228Z,160,2,1108,C,A,14.890000000,100,0,319985025,0,165415,267657101,ARL
2025-07-17T15:58:14.485989643Z,2025-07-17T15:58:14.485824228Z,160,2,1108,A,A,14.690000000,100,0,320484825,130,165415,267657101,ARL
2025-07-17T15:58:14.486406355Z,2025-07-17T15:58:14.486240860Z,160,2,1108,C,A,17.700000000,100,0,312772009,0,165495,267657116,ARL
2025-07-17T15:58:14.486406355Z,2025-07-17T15:58:14.486240860Z,160,2,1108,A,A,17.520000000,100,0,320484837,130,165495,267657116,ARL
2025-07-17T15:58:14.508177256Z,2025-07-17T15:58:14.508012098Z,160,2,1108,C,A,14.260000000,100,0,319985165,130,165158,267657330,ARL
2025-07-17T15:58:14.508227890Z,2025-07-17T15:58:14.508062605Z,160,2,1108,A,A,14.050000000,100,0,320484985,130,165285,267657333,ARL
2025-07-17T15:58:14.529557108Z,2025-07-17T15:58:14.529391743Z,160,2,1108,A,B,13.020000000,100,0,320485385,130,165365,267657561,ARL
2025-07-17T15:58:14.529578291Z,2025-07-17T15:58:14.529413184Z,160,2,1108,A,A,13.800000000,100,0,320485389,130,165107,267657562,ARL
2025-07-17T15:58:14.659899426Z,2025-07-17T15:58:14.659734381Z,160,2,1108,C,A,13.790000000,100,0,320484661,130,165045,267658873,ARL
2025-07-17T15:58:14.659939230Z,2025-07-17T15:58:14.659773896Z,160,2,1108,C,A,13.800000000,100,0,320485389,130,165334,267658879,ARL
2025-07-17T15:58:14.660667636Z,2025-07-17T15:58:14.660502341Z,160,2,1108,C,A,14.840000000,100,0,320484709,0,165295,267658892,ARL
2025-07-17T15:58:14.660667636Z,2025-07-17T15:58:14.660502341Z,160,2,1108,A,A,14.910000000,100,0,320486925,130,165295,267658892,ARL
2025-07-17T15:58:14.664378962Z,2025-07-17T15:58:14.664213722Z,160,2,1108,C,A,17.520000000,100,0,320484837,0,165240,267658928,ARL
2025-07-17T15:58:14.664378962Z,2025-07-17T15:58:14.664213722Z,160,2,1108,A,A,17.760000000,100,0,320486937,130,165240,267658928,ARL
2025-07-17T15:58:14.664939310Z,2025-07-17T15:58:14.664774078Z,160,2,1108,C,A,15.860000000,100,0,320484817,0,165232,267658931,ARL
2025-07-17T15:58:14.664939310Z,2025-07-17T15:58:14.664774078Z,160,2,1108,A,A,16.080000000,100,0,320486945,130,165232,267658931,ARL
2025-07-17T15:58:14.672315806Z,2025-07-17T15:58:14.672150755Z,160,2,1108,C,A,14.050000000,100,0,320484985,130,165051,267658982,ARL
2025-07-17T15:58:14.672365974Z,2025-07-17T15:58:14.672200872Z,160,2,1108,A,A,14.120000000,100,0,320487017,130,165102,267658983,ARL
2025-07-17T15:58:14.673184116Z,2025-07-17T15:58:14.673019194Z,160,2,1108,C,A,14.120000000,100,0,320487017,130,164922,267658989,ARL
2025-07-17T15:58:14.673230480Z,2025-07-17T15:58:14.673065320Z,160,2,1108,A,A,14.260000000,100,0,320487025,130,165160,267658990,ARL
2025-07-17T15:58:14.682945541Z,2025-07-17T15:58:14.682780396Z,160,2,1108,C,A,14.760000000,100,0,320484821,0,165145,267659018,ARL
2025-07-17T15:58:14.682945541Z,2025-07-17T15:58:14.682780396Z,160,2,1108,A,A,14.960000000,100,0,320487105,130,165145,267659018,ARL
2025-07-17T15:58:14.710787891Z,2025-07-17T15:58:14.710622495Z,160,2,1108,C,A,14.910000000,100,0,320486925,0,165396,267659178,ARL
2025-07-17T15:58:14.710787891Z,2025-07-17T15:58:14.710622495Z,160,2,1108,A,A,15.060000000,100,0,320487357,130,165396,267659178,ARL
2025-07-17T15:58:15.564070256Z,2025-07-17T15:58:15.563904700Z,160,2,1108,C,A,14.680000000,100,0,320484781,0,165556,267672469,ARL
2025-07-17T15:58:15.564070256Z,2025-07-17T15:58:15.563904700Z,160,2,1108,A,A,14.870000000,100,0,320504473,130,165556,267672469,ARL
2025-07-17T15:58:15.577719796Z,2025-07-17T15:58:15.577554368Z,160,2,1108,C,A,14.690000000,100,0,320484825,0,165428,267672549,ARL
2025-07-17T15:58:15.577719796Z,2025-07-17T15:58:15.577554368Z,160,2,1108,A,A,14.880000000,100,0,320504609,130,165428,267672549,ARL
2025-07-17T15:58:16.502080515Z,2025-07-17T15:58:16.501915292Z,160,2,1108,A,A,14.110000000,100,0,320519893,130,165223,267685252,ARL
2025-07-17T15:58:19.965200980Z,2025-07-17T15:58:19.965034325Z,160,2,1108,A,A,13.940000000,15,0,320588689,130,166655,267738403,ARL
2025-07-17T15:58:20.237833402Z,2025-07-17T15:58:20.237668047Z,160,2,1108,C,A,14.110000000,100,0,320519893,0,165355,267745213,ARL
2025-07-17T15:58:20.237833402Z,2025-07-17T15:58:20.237668047Z,160,2,1108,A,A,13.950000000,100,0,320595817,130,165355,267745213,ARL
2025-07-17T15:58:20.705512171Z,2025-07-17T15:58:20.705344578Z,160,2,1108,C,A,13.940000000,15,0,320588689,128,167593,267754327,ARL
2025-07-17T15:58:30.800053062Z,2025-07-17T15:58:30.799887713Z,160,2,1108,A,A,13.890000000,15,0,320833897,130,165349,267913947,ARL
2025-07-17T15:58:30.905657319Z,2025-07-17T15:58:30.905491759Z,160,2,1108,C,A,13.950000000,100,0,320595817,0,165560,267919515,ARL
2025-07-17T15:58:30.905657319Z,2025-07-17T15:58:30.905491759Z,160,2,1108,A,A,13.900000000,100,0,320839125,130,165560,267919515,ARL
2025-07-17T15:58:30.906412286Z,2025-07-17T15:58:30.906246950Z,160,2,1108,C,A,15.060000000,100,0,320487357,0,165336,267919540,ARL
2025-07-17T15:58:30.906412286Z,2025-07-17T15:58:30.906246950Z,160,2,1108,A,A,14.980000000,100,0,320839149,130,165336,267919540,ARL
2025-07-17T15:58:30.916726353Z,2025-07-17T15:58:30.916561264Z,160,2,1108,C,A,14.260000000,100,0,320487025,130,165089,267919917,ARL
2025-07-17T15:58:30.916784278Z,2025-07-17T15:58:30.916619122Z,160,2,1108,A,A,14.180000000,100,0,320839577,130,165156,267919919,ARL
2025-07-17T15:58:31.124388717Z,2025-07-17T15:58:31.124222733Z,160,2,1108,C,A,14.870000000,100,0,320504473,0,165984,267925564,ARL
2025-07-17T15:58:31.124388717Z,2025-07-17T15:58:31.124222733Z,160,2,1108,A,A,14.760000000,100,0,320845893,130,165984,267925564,ARL
2025-07-17T15:58:31.136439248Z,2025-07-17T15:58:31.136273403Z,160,2,1108,C,A,14.880000000,100,0,320504609,0,165845,267925951,ARL
2025-07-17T15:58:31.136439248Z,2025-07-17T15:58:31.136273403Z,160,2,1108,A,A,14.770000000,100,0,320846429,130,165845,267925951,ARL
2025-07-17T15:58:40.799952243Z,2025-07-17T15:58:40.799787018Z,160,2,1108,A,A,13.830000000,15,0,321038033,130,165225,268074431,ARL
2025-07-17T15:58:43.690244473Z,2025-07-17T15:58:43.690078924Z,160,2,1108,C,A,13.900000000,100,0,320839125,0,165549,268115228,ARL
2025-07-17T15:58:43.690244473Z,2025-07-17T15:58:43.690078924Z,160,2,1108,A,A,13.840000000,100,0,321096769,130,165549,268115228,ARL
2025-07-17T15:58:43.690988921Z,2025-07-17T15:58:43.690823184Z,160,2,1108,C,A,14.980000000,100,0,320839149,0,165737,268115235,ARL
2025-07-17T15:58:43.690988921Z,2025-07-17T15:58:43.690823184Z,160,2,1108,A,A,14.910000000,100,0,321096793,130,165737,268115235,ARL
2025-07-17T15:58:43.693394500Z,2025-07-17T15:58:43.693228946Z,160,2,1108,C,A,17.760000000,100,0,320486937,0,165554,268115265,ARL
2025-07-17T15:58:43.693394500Z,2025-07-17T15:58:43.693228946Z,160,2,1108,A,A,17.580000000,100,0,321096825,130,165554,268115265,ARL
2025-07-17T15:58:43.695055785Z,2025-07-17T15:58:43.694890264Z,160,2,1108,C,A,16.080000000,100,0,320486945,0,165521,268115287,ARL
2025-07-17T15:58:43.695055785Z,2025-07-17T15:58:43.694890264Z,160,2,1108,A,A,15.920000000,100,0,321096889,130,165521,268115287,ARL
2025-07-17T15:58:43.716437124Z,2025-07-17T15:58:43.716271172Z,160,2,1108,C,A,14.960000000,100,0,320487105,0,165952,268115456,ARL
2025-07-17T15:58:43.716437124Z,2025-07-17T15:58:43.716271172Z,160,2,1108,A,A,14.810000000,100,0,321097197,130,165952,268115456,ARL
2025-07-17T15:58:44.903740109Z,2025-07-17T15:58:44.903574654Z,160,2,1108,A,A,13.830000000,100,0,321114473,130,165455,268129040,ARL
2025-07-17T15:58:44.924114268Z,2025-07-17T15:58:44.923948853Z,160,2,1108,C,A,14.180000000,100,0,320839577,130,165415,268129217,ARL
2025-07-17T15:58:44.924165875Z,2025-07-17T15:58:44.924000519Z,160,2,1108,A,A,14.110000000,100,0,321114729,130,165356,268129218,ARL
2025-07-17T15:58:51.241342265Z,2025-07-17T15:58:51.241176997Z,160,2,1108,C,A,13.890000000,15,0,320833897,130,165268,268212338,ARL
2025-07-17T15:58:51.254127339Z,2025-07-17T15:58:51.253961905Z,160,2,1108,A,A,13.800000000,100,0,321225725,130,165434,268212497,ARL
2025-07-17T15:58:51.254871890Z,2025-07-17T15:58:51.254706004Z,160,2,1108,C,A,14.910000000,100,0,321096793,0,165886,268212499,ARL
2025-07-17T15:58:51.254871890Z,2025-07-17T15:58:51.254706004Z,160,2,1108,A,A,14.870000000,100,0,321225745,130,165886,268212499,ARL
2025-07-17T15:58:51.260753179Z,2025-07-17T15:58:51.260587778Z,160,2,1108,C,A,13.830000000,100,0,321114473,130,165401,268212534,ARL
2025-07-17T15:58:53.579628288Z,2025-07-17T15:58:53.579462029Z,160,2,1108,C,A,13.830000000,15,0,321038033,130,166259,268250290,ARL
2025-07-17T15:58:53.580217445Z,2025-07-17T15:58:53.580052014Z,160,2,1108,C,A,13.840000000,100,0,321096769,0,165431,268250346,ARL
2025-07-17T15:58:53.580217445Z,2025-07-17T15:58:53.580052014Z,160,2,1108,A,A,13.810000000,100,0,321272581,130,165431,268250346,ARL
2025-07-17T15:58:54.584124215Z,2025-07-17T15:58:54.583958582Z,160,2,1108,C,A,14.770000000,100,0,320846429,0,165633,268265585,ARL
2025-07-17T15:58:54.584124215Z,2025-07-17T15:58:54.583958582Z,160,2,1108,A,A,14.650000000,100,0,321293737,130,165633,268265585,ARL
2025-07-17T15:58:54.584260712Z,2025-07-17T15:58:54.584094980Z,160,2,1108,C,A,14.760000000,100,0,320845893,0,165732,268265586,ARL
2025-07-17T15:58:54.584260712Z,2025-07-17T15:58:54.584094980Z,160,2,1108,A,A,14.640000000,100,0,321293741,130,165732,268265586,ARL
2025-07-17T15:58:55.305104029Z,2025-07-17T15:58:55.304938318Z,160,2,1108,A,A,13.780000000,100,0,321309865,130,165711,268277940,ARL
2025-07-17T15:58:55.307508305Z,2025-07-17T15:58:55.307342971Z,160,2,1108,C,A,14.720000000,100,0,312772061,130,165334,268277999,ARL
2025-07-17T15:58:55.307637209Z,2025-07-17T15:58:55.307472032Z,160,2,1108,A,A,14.580000000,100,0,321309941,130,165177,268278004,ARL
2025-07-17T15:58:55.311899965Z,2025-07-17T15:58:55.311734700Z,160,2,1108,C,A,13.800000000,100,0,321225725,130,165265,268278030,ARL
2025-07-17T15:58:58.668252306Z,2025-07-17T15:58:58.668086788Z,160,2,1108,C,A,13.810000000,100,0,321272581,0,165518,268321684,ARL
2025-07-17T15:58:58.668252306Z,2025-07-17T15:58:58.668086788Z,160,2,1108,A,A,13.790000000,100,0,321364281,130,165518,268321684,ARL
2025-07-17T15:59:03.613692913Z,2025-07-17T15:59:03.613527621Z,160,2,1108,A,A,13.720000000,15,0,321500117,130,165292,268437919,ARL
2025-07-17T15:59:03.626346616Z,2025-07-17T15:59:03.626181384Z,160,2,1108,A,A,13.760000000,100,0,321500317,130,165232,268438110,ARL
2025-07-17T15:59:03.627086888Z,2025-07-17T15:59:03.626920954Z,160,2,1108,C,A,14.870000000,100,0,321225745,0,165934,268438112,ARL
2025-07-17T15:59:03.627086888Z,2025-07-17T15:59:03.626920954Z,160,2,1108,A,A,14.830000000,100,0,321500333,130,165934,268438112,ARL
2025-07-17T15:59:03.628945278Z,2025-07-17T15:59:03.628779364Z,160,2,1108,C,A,14.890000000,100,0,312771785,0,165914,268438129,ARL
2025-07-17T15:59:03.628945278Z,2025-07-17T15:59:03.628779364Z,160,2,1108,A,A,14.730000000,100,0,321500349,130,165914,268438129,ARL
2025-07-17T15:59:03.633093258Z,2025-07-17T15:59:03.632928023Z,160,2,1108,C,A,13.780000000,100,0,321309865,130,165235,268438149,ARL
2025-07-17T15:59:03.649282063Z,2025-07-17T15:59:03.649116452Z,160,2,1108,C,A,14.110000000,100,0,321114729,130,165611,268438330,ARL
2025-07-17T15:59:03.649332873Z,2025-07-17T15:59:03.649167617Z,160,2,1108,A,A,14.040000000,100,0,321500957,130,165256,268438331,ARL
2025-07-17T15:59:04.224000805Z,2025-07-17T15:59:04.223835151Z,160,2,1108,C,A,13.790000000,100,0,321364281,0,165654,268447989,ARL
2025-07-17T15:59:04.224000805Z,2025-07-17T15:59:04.223835151Z,160,2,1108,A,A,13.730000000,100,0,321511377,130,165654,268447989,ARL
2025-07-17T15:59:04.224749333Z,2025-07-17T15:59:04.224583946Z,160,2,1108,C,A,14.830000000,100,0,321500333,0,165387,268448014,ARL
2025-07-17T15:59:04.224749333Z,2025-07-17T15:59:04.224583946Z,160,2,1108,A,A,14.790000000,100,0,321511477,130,165387,268448014,ARL
2025-07-17T15:59:04.799998642Z,2025-07-17T15:59:04.799833206Z,160,2,1108,C,A,13.720000000,15,0,321500117,130,165436,268457531,ARL
2025-07-17T16:00:13.989937414Z,2025-07-17T16:00:13.989771852Z,160,2,1108,C,A,14.100000000,2,0,316098525,0,165562,269514876,ARL
2025-07-17T16:00:13.989937414Z,2025-07-17T16:00:13.989771852Z,160,2,1108,A,A,14.010000000,2,0,322898193,130,165562,269514876,ARL
2025-07-17T16:00:28.803015930Z,2025-07-17T16:00:28.802849928Z,160,2,1108,A,A,13.720000000,15,0,323238809,130,166002,269765653,ARL
2025-07-17T16:00:32.549412616Z,2025-07-17T16:00:32.549247168Z,160,2,1108,A,A,13.740000000,100,0,323370569,130,165448,269878282,ARL
2025-07-17T16:00:32.560989093Z,2025-07-17T16:00:32.560823786Z,160,2,1108,C,A,13.760000000,100,0,321500317,130,165307,269878639,ARL
2025-07-17T16:00:35.513164458Z,2025-07-17T16:00:35.512999155Z,160,2,1108,A,A,13.690000000,15,0,323455221,130,165303,269940539,ARL
2025-07-17T16:00:42.614229184Z,2025-07-17T16:00:42.614063415Z,160,2,1108,C,A,13.730000000,100,0,321511377,0,165769,270051089,ARL
2025-07-17T16:00:42.614229184Z,2025-07-17T16:00:42.614063415Z,160,2,1108,A,A,13.700000000,100,0,323599605,130,165769,270051089,ARL
2025-07-17T16:00:42.614254199Z,2025-07-17T16:00:42.614088947Z,160,2,1108,A,A,13.720000000,100,0,323599609,130,165252,270051090,ARL
2025-07-17T16:00:42.614396214Z,2025-07-17T16:00:42.614231125Z,160,2,1108,C,A,13.740000000,100,0,323370569,130,165089,270051092,ARL
2025-07-17T16:00:42.616178962Z,2025-07-17T16:00:42.616013371Z,160,2,1108,C,A,14.810000000,100,0,321097197,0,165591,270051093,ARL
2025-07-17T16:00:42.616178962Z,2025-07-17T16:00:42.616013371Z,160,2,1108,A,A,14.660000000,100,0,323599625,130,165591,270051093,ARL
2025-07-17T16:00:42.616321879Z,2025-07-17T16:00:42.616156310Z,160,2,1108,C,A,15.920000000,100,0,321096889,0,165569,270051094,ARL
2025-07-17T16:00:42.616321879Z,2025-07-17T16:00:42.616156310Z,160,2,1108,A,A,15.760000000,100,0,323599629,130,165569,270051094,ARL
2025-07-17T16:00:42.616352247Z,2025-07-17T16:00:42.616186901Z,160,2,1108,C,A,17.580000000,100,0,321096825,0,165346,270051095,ARL
2025-07-17T16:00:42.616352247Z,2025-07-17T16:00:42.616186901Z,160,2,1108,A,A,17.400000000,100,0,323599633,130,165346,270051095,ARL
2025-07-17T16:00:42.636761176Z,2025-07-17T16:00:42.636595817Z,160,2,1108,C,A,14.040000000,100,0,321500957,130,165359,270051179,ARL
2025-07-17T16:00:42.636814704Z,2025-07-17T16:00:42.636649389Z,160,2,1108,A,A,13.970000000,100,0,323599765,130,165315,270051181,ARL
2025-07-17T16:00:46.803262460Z,2025-07-17T16:00:46.803097192Z,160,2,1108,C,A,13.720000000,15,0,323238809,130,165268,270102799,ARL
2025-07-17T16:00:49.255631264Z,2025-07-17T16:00:49.255465939Z,160,2,1108,A,A,13.660000000,15,0,323720189,130,165325,270140405,ARL
2025-07-17T16:00:49.739644604Z,2025-07-17T16:00:49.739479408Z,160,2,1108,A,A,13.700000000,100,0,323730309,130,165196,270146528,ARL
2025-07-17T16:00:49.745038261Z,2025-07-17T16:00:49.744872763Z,160,2,1108,C,A,13.700000000,100,0,323599605,0,165498,270146577,ARL
2025-07-17T16:00:49.745038261Z,2025-07-17T16:00:49.744872763Z,160,2,1108,A,A,13.670000000,100,0,323730353,130,165498,270146577,ARL
2025-07-17T16:00:49.745778725Z,2025-07-17T16:00:49.745613051Z,160,2,1108,C,A,14.790000000,100,0,321511477,0,165674,270146581,ARL
2025-07-17T16:00:49.745778725Z,2025-07-17T16:00:49.745613051Z,160,2,1108,A,A,14.730000000,100,0,323730369,130,165674,270146581,ARL
2025-07-17T16:00:49.746422142Z,2025-07-17T16:00:49.746256906Z,160,2,1108,C,A,13.720000000,100,0,323599609,130,165236,270146586,ARL
2025-07-17T16:00:49.772631967Z,2025-07-17T16:00:49.772466772Z,160,2,1108,A,A,15.590000000,100,0,323730697,130,165195,270146838,ARL
2025-07-17T16:00:49.772645303Z,2025-07-17T16:00:49.772479921Z,160,2,1108,C,A,15.860000000,100,0,312771645,130,165382,270146839,ARL
2025-07-17T16:00:51.624811889Z,2025-07-17T16:00:51.624646272Z,160,2,1108,C,A,14.650000000,100,0,321293737,0,165617,270181394,ARL
2025-07-17T16:00:51.624811889Z,2025-07-17T16:00:51.624646272Z,160,2,1108,A,A,14.540000000,100,0,323775433,130,165617,270181394,ARL
2025-07-17T16:00:51.625372516Z,2025-07-17T16:00:51.625206675Z,160,2,1108,C,A,14.640000000,100,0,321293741,0,165841,270181399,ARL
2025-07-17T16:00:51.625372516Z,2025-07-17T16:00:51.625206675Z,160,2,1108,A,A,14.530000000,100,0,323775457,130,165841,270181399,ARL
2025-07-17T16:00:53.749335010Z,2025-07-17T16:00:53.749169565Z,160,2,1108,A,A,13.670000000,100,0,323803301,130,165445,270204567,ARL
2025-07-17T16:00:53.755966680Z,2025-07-17T16:00:53.755801462Z,160,2,1108,C,A,13.700000000,100,0,323730309,130,165218,270204616,ARL
2025-07-17T16:01:00.801342739Z,2025-07-17T16:01:00.801177403Z,160,2,1108,C,A,13.690000000,15,0,323455221,130,165336,270319932,ARL
2025-07-17T16:01:10.802877570Z,2025-07-17T16:01:10.802712247Z,160,2,1108,A,A,13.620000000,15,0,324161541,130,165323,270493149,ARL
2025-07-17T16:01:11.418837472Z,2025-07-17T16:01:11.418671671Z,160,2,1108,A,A,13.650000000,100,0,324175569,130,165801,270503944,ARL
2025-07-17T16:01:11.425922184Z,2025-07-17T16:01:11.425757014Z,160,2,1108,C,A,13.670000000,100,0,323803301,130,165170,270504009,ARL
2025-07-17T16:01:11.820753616Z,2025-07-17T16:01:11.820588141Z,160,2,1108,C,A,13.670000000,100,0,323730353,0,165475,270509970,ARL
2025-07-17T16:01:11.820753616Z,2025-07-17T16:01:11.820588141Z,160,2,1108,A,A,13.630000000,100,0,324186213,130,165475,270509970,ARL
2025-07-17T16:01:11.821515043Z,2025-07-17T16:01:11.821349600Z,160,2,1108,C,A,14.730000000,100,0,323730369,0,165443,270509983,ARL
2025-07-17T16:01:11.821515043Z,2025-07-17T16:01:11.821349600Z,160,2,1108,A,A,14.690000000,100,0,324186233,130,165443,270509983,ARL
2025-07-17T16:01:11.826399871Z,2025-07-17T16:01:11.826234488Z,160,2,1108,C,A,13.970000000,100,0,323599765,130,165383,270510142,ARL
2025-07-17T16:01:11.826451447Z,2025-07-17T16:01:11.826286284Z,160,2,1108,A,A,13.900000000,100,0,324186721,130,165163,270510143,ARL
2025-07-17T16:01:11.828630414Z,2025-07-17T16:01:11.828464891Z,160,2,1108,C,A,14.580000000,100,0,321309941,0,165523,270510182,ARL
2025-07-17T16:01:11.828630414Z,2025-07-17T16:01:11.828464891Z,160,2,1108,A,A,14.430000000,100,0,324186781,130,165523,270510182,ARL
